"(PDH-CSV 4.0) (AUS Eastern Daylight Time)(-660)","\\WEBSERVER\Memory\Available MBytes","\\WEBSERVER\Memory\Free System Page Table Entries","\\WEBSERVER\Memory\Page Reads/sec","\\WEBSERVER\Memory\Page Writes/sec","\\WEBSERVER\Network Interface(vmxnet3 Ethernet Adapter _2)\Bytes Received/sec","\\WEBSERVER\Network Interface(isatap.{ABB8F25D-3814-4AA7-B97B-9BBD6C48BA1B})\Bytes Received/sec","\\WEBSERVER\Network Interface(vmxnet3 Ethernet Adapter _2)\Bytes Sent/sec","\\WEBSERVER\Network Interface(isatap.{ABB8F25D-3814-4AA7-B97B-9BBD6C48BA1B})\Bytes Sent/sec","\\WEBSERVER\Paging File(_Total)\% Usage","\\WEBSERVER\PhysicalDisk(0 C:)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(1 D:)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(2 I:)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(3 J:)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(4 K:)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(5 L:)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(_Total)\Avg. Disk Read Queue Length","\\WEBSERVER\PhysicalDisk(0 C:)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(1 D:)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(2 I:)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(3 J:)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(4 K:)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(5 L:)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(_Total)\Avg. Disk Write Queue Length","\\WEBSERVER\PhysicalDisk(0 C:)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(1 D:)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(2 I:)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(3 J:)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(4 K:)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(5 L:)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\WEBSERVER\PhysicalDisk(0 C:)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(1 D:)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(2 I:)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(3 J:)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(4 K:)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(5 L:)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\WEBSERVER\PhysicalDisk(0 C:)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(1 D:)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(2 I:)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(3 J:)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(4 K:)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(5 L:)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(_Total)\Current Disk Queue Length","\\WEBSERVER\PhysicalDisk(0 C:)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(1 D:)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(2 I:)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(3 J:)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(4 K:)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(5 L:)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(_Total)\Disk Reads/sec","\\WEBSERVER\PhysicalDisk(0 C:)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(1 D:)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(2 I:)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(3 J:)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(4 K:)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(5 L:)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(_Total)\Disk Transfers/sec","\\WEBSERVER\PhysicalDisk(0 C:)\Disk Writes/sec","\\WEBSERVER\PhysicalDisk(1 D:)\Disk Writes/sec","\\WEBSERVER\PhysicalDisk(2 I:)\Disk Writes/sec","\\WEBSERVER\PhysicalDisk(3 J:)\Disk Writes/sec","\\WEBSERVER\PhysicalDisk(4 K:)\Disk Writes/sec","\\WEBSERVER\PhysicalDisk(5 L:)\Disk Writes/sec","\\WEBSERVER\PhysicalDisk(_Total)\Disk Writes/sec","\\WEBSERVER\Processor(0)\% Idle Time","\\WEBSERVER\Processor(1)\% Idle Time","\\WEBSERVER\Processor(2)\% Idle Time","\\WEBSERVER\Processor(3)\% Idle Time","\\WEBSERVER\Processor(4)\% Idle Time","\\WEBSERVER\Processor(5)\% Idle Time","\\WEBSERVER\Processor(6)\% Idle Time","\\WEBSERVER\Processor(7)\% Idle Time","\\WEBSERVER\Processor(_Total)\% Idle Time","\\WEBSERVER\Processor(0)\% Interrupt Time","\\WEBSERVER\Processor(1)\% Interrupt Time","\\WEBSERVER\Processor(2)\% Interrupt Time","\\WEBSERVER\Processor(3)\% Interrupt Time","\\WEBSERVER\Processor(4)\% Interrupt Time","\\WEBSERVER\Processor(5)\% Interrupt Time","\\WEBSERVER\Processor(6)\% Interrupt Time","\\WEBSERVER\Processor(7)\% Interrupt Time","\\WEBSERVER\Processor(_Total)\% Interrupt Time","\\WEBSERVER\Processor(0)\% Privileged Time","\\WEBSERVER\Processor(1)\% Privileged Time","\\WEBSERVER\Processor(2)\% Privileged Time","\\WEBSERVER\Processor(3)\% Privileged Time","\\WEBSERVER\Processor(4)\% Privileged Time","\\WEBSERVER\Processor(5)\% Privileged Time","\\WEBSERVER\Processor(6)\% Privileged Time","\\WEBSERVER\Processor(7)\% Privileged Time","\\WEBSERVER\Processor(_Total)\% Privileged Time","\\WEBSERVER\Processor(0)\% User Time","\\WEBSERVER\Processor(1)\% User Time","\\WEBSERVER\Processor(2)\% User Time","\\WEBSERVER\Processor(3)\% User Time","\\WEBSERVER\Processor(4)\% User Time","\\WEBSERVER\Processor(5)\% User Time","\\WEBSERVER\Processor(6)\% User Time","\\WEBSERVER\Processor(7)\% User Time","\\WEBSERVER\Processor(_Total)\% User Time","\\WEBSERVER\Processor(_Total)\% Processor Time","\\WEBSERVER\Processor(_Total)\Interrupts/sec","\\WEBSERVER\System\Processes","\\WEBSERVER\System\Processor Queue Length"
"01/03/2017 00:01:19.781","36652","16464911"," "," "," "," "," "," ","99.862612584593947"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","2","0","0","0","0","0","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","209","0"
"01/03/2017 00:01:49.789","36865","16464760","337.37950427773052","0","114051.04140739977","0","44603531.600567222","0","99.856742324343145","0.69149809587835831","0.55241600455598738","0.0061084814518726693","0.0049987573255913824","0","0.019521813608876212","1.2745431528206859","0.0021527981548880222","0","0.0039223582481473715","0.058422143116628349","0","0","0.064497299519663737","0.0020565014878801894","0.030527808395825654","0.0053911756612510641","0.00083333333333333328","0","0.073225001361904934","0.0035233348645805815","0.0014043486945480744","0","0.0011888890398589257","0.002109626925387271","0","0","0.0019829918339058067","0","1","0","0","0","0","1","336.37936740734199","18.102477354032377","1.1334884531069997","6.000821222331175","0","0.26670316543694111","361.88285760224949","337.91291060860442","18.102477354032377","4.4339401253891459","33.704612532093435","0","0.26670316543694111","394.42064378555631","1.5335432012624115","0","3.3004516722821462","27.703791309762259","0","0","32.537786183306814","44.42432226156685","32.283169178419477","75.197274541539898","88.383735431317561","46.744014593785366","49.331979234402255","79.858635076182182","94.031603723419693","63.78184171342285","0.57277427689067928","0.41656311046594852","0.15621116642473071","0.36449272165770497","1.0934781649731149","0.20828155523297426","0.10414077761648713","0.15621116642473071","0.38401920077341839","17.599791417186324","13.590371478951571","8.3312622093189717","3.8532087718100239","21.661281744229324","13.121737979677379","5.5194612136738179","4.4780534375089474","11.019396281482411","36.657553721003474","52.070388808243564","15.256623920815365","7.6543471548118038","31.762937173028575","36.397201776962248","14.319356922266982","2.1869563299462298","24.538170559259537","35.58241999566382","8497.9296224215759","207","0"
"01/03/2017 00:02:19.790","37068","16465042","22.29929833420103","0","115498.16575503231","0","50733221.837365568","0","99.856042558220537","0.0840470264162054","0.4185485250865158","0","0.00014332826237941035","0","0","0.50273887976510057","0.0016066098248110649","0.40648895175422028","0.012716216766917454","0.11728585042661191","0","0","0.53809762877256073","0.0037974397727098888","0.1064144071099274","0","0.00085999756952350099","0","0","0.019164803095169526","0.0014606054764790023","0.0045623269494521907","0.0017580646223392719","0.0019472606543301625","0","0","0.0034130021019094584","0","0","0","0","0","0","0","22.132636911673369","3.9332095716527977","0","0.16666142252766092","0","0","26.232507905853829","23.232602300355932","93.030406054940329","7.2331057377004839","60.398099524024317","0","0","183.89421361702105","1.099965388682562","89.097196483287519","7.2331057377004839","60.231438101496657","0","0","157.66170571116723","39.047658493842484","50.321929276808852","96.927625367281166","98.995719864764524","60.569938368913846","82.644660031928069","98.885569095232071","97.387730755419213","78.097603906773784","0.15624447207057815","0.10416298138038542","0","0.20832596276077084","0.36457043483134899","0.15624447207057815","0","0","0.12369329039805238","5.4164750317800419","3.3332154041723334","0.93746683242346884","1.1457927951842397","13.541187579450106","4.3748452179761879","0.46873341621173442","3.2290524227919484","4.0558458375076025","56.560498889549294","45.154652428397085","1.7707706834665524","0.15624447207057815","26.301152798547321","12.864128200477602","0.52081490690192722","0","17.916032797426293","21.975416843085426","4322.7639806689522","206","0"
"01/03/2017 00:02:49.791","37247","16464953","33.167316198622693","0","99798.621072418566","0","44643380.340062268","0","99.85553717157643","0.062441285051046042","0.39304710674474175","0.0022499261949210526","0.0034265542642649511","0","0.0089130409558798446","0.47007791321085363","0.0016666119962378168","0","0.0017899412839594152","0.062711276194436574","0","0","0.066167829474633802","0.0018827135963372455","0.097452892605850716","0.0056250049470905755","0.00057111114835979311","0","0.033424997101586931","0.010716413432025867","0.0033333333333333335","0","0.0014916661506172183","0.0015863406495248812","0","0","0.0016047695972180511","0","0","0","0","0","0","0","33.167316198622693","4.0334123216415536","0.40000783355122843","6.0001175032684264","0","0.26667188903415229","43.867525746118055","33.667325990561729","4.0334123216415536","1.6000313342049137","45.534225052581505","0","0.26667188903415229","85.101666588023846","0.5000097919390355","0","1.2000235006536852","39.534107549313077","0","0","41.234140841905798","42.041717224869302","44.916989906341101","93.617287040927437","99.517349832534336","61.075730845775823","74.644426747321262","98.127897411205254","97.098555510384074","76.379994481581022","0.26040812441215888","0.15624487464729533","0.052081624882431773","0.26040812441215888","0.57289787370674949","0","0","0.052081624882431773","0.16926544752910289","7.3435091084228796","2.4999179943567253","1.6666119962378168","0.36457137417702246","9.7392638530147408","3.9061218661823824","0.15624487464729533","2.3957547445918617","3.5089995597844403","50.9879107599007","51.300400509195299","4.2706932403594058","0.10416324976486355","29.426118058573952","22.082608950151073","1.5103671215905214","0","19.960282902853177","23.472562355046211","3630.9711071028883","205","1"
"01/03/2017 00:03:19.792","37204","16464764","26.033515033516991","0","113448.22514201984","0","46718154.301373161","0","99.854526398288215","0.053291536165095389","0.44619161959794845","0","8.3330523150324293e-005","0","0","0.49956648628619416","0.0019232684743094846","0","0.0020232651020898737","0.082237226686592044","0","0","0.086183760262991405","0.0020471190616507102","0.12510467282148049","0","0.00083332285714152676","0","0","0.016820987595532032","0.002308000039111116","0","0.0016405395476618216","0.0017698708904101499","0","0","0.0017758241658468504","0","0","0","0","0","0","0","26.033515033516991","3.56669156028978","0","0.10000069795204991","0","0","29.700207291758822","26.866854183117407","3.56669156028978","1.2333419414086155","46.56699167967124","0","0","78.233879364487038","0.83333914960041588","0","1.2333419414086155","46.466990981719192","0","0","48.533672072728223","47.022571908799996","32.528278704681149","94.734729562470051","99.61438833744397","56.845408650002291","70.970672965672023","99.020745023741981","96.826086701602804","74.695360356797565","0.052081576968952686","0.15624473090685803","0","0","0.41665261575162149","0.2604078848447634","0","0","0.11067326772850131","12.082925856797022","5.1560761199263156","0.88538680847219564","0.10416315393790537","14.687004705244657","5.2602392738642205","0.052081576968952686","1.6145288860375331","4.9803007143255771","41.196527382441573","61.195852938519401","3.6977919647956408","0","28.90527521776874","22.342996519680703","0.78122365453429032","0","19.764958459717544","24.748631726976058","5096.4355704282716","202","0"
"01/03/2017 00:03:49.793","36860","16464973","40.999934235229411","0","149355.89376328833","0","58598858.306179151","0","99.852815858877392","0.091366890784706598","0.67685363333752424","0.050574945601267858","0.004099860481747806","0","0.01345287553197898","0.83634820573722546","0.0051464915315598478","0.37991040498225181","0.021695928354224771","0.077907348812919899","0","0","0.48466017368095632","0.0025310249179791569","0.10744074054341141","0.0076631311318261751","0.00068333327901233878","0","0.050450004819048232","0.015133474030007464","0.0017953488437061655","0.0053160914444266788","0.0026786010064145508","0.0020831550731177308","0","0","0.0040445897340768743","0","3","0","0","0","0","3","36.099942094921502","6.299989894681592","6.5999894134759538","5.9999903758872311","0","0.26666623892832136","55.266578017894602","38.966604163400959","77.766541927471721","14.699976420923715","43.399930385584305","0","0.26666623892832136","175.09971913630901","2.8666620684794548","71.466552032790119","8.099987007447762","37.399940009697069","0","0","119.83314111841442","49.175313564079417","32.566624091115514","77.582767191765797","98.996583146275526","49.442131150943602","55.087903358648703","93.52476401894711","95.724874482521358","69.012619833880379","0.52081560997812582","0.26040780498906291","0.26040780498906291","0.15624468299343774","0.98954965895843905","0.31248936598687549","0.052081560997812575","0","0.31899947778110443","15.832794543335025","10.780883126547204","6.5101951247265726","1.0937127809540641","19.270177569190654","12.864145566459706","1.5103652689365648","2.5519964888928164","8.8017838086303257","35.519624600508173","53.904415632736011","13.853695225418145","0.26040780498906291","33.228035916604426","32.603057184630671","4.6352589288053192","0.052081560997812575","21.757071940175209","30.562258633005392","8469.5530813225487","201","0"
"01/03/2017 00:04:19.794","36950","16465210","31.333190579962061","0","146814.49778283702","0","66526885.304880038","0","99.851727333797768","0.065907749470048099","0.49514309251386762","0","0","0","0","0.56105084198391575","0.0008399713177794022","0","0.001576612830593878","0.064337803078484218","0","0","0.066754387226857489","0.0021035106149679132","0.10842919745549767","0","0","0","0","0.015628690835165292","0.0015749994063491309","0","0.0018192310002442295","0.0017036187091665615","0","0","0.0017044255268031062","0","1","0","0","0","0","1","31.333190579962061","4.5666458611221303","0","0","0","0","35.89983644108419","31.866521483450775","4.5666458611221303","0.86666271816916329","37.766494603294696","0","0","75.066324666036763","0.53333090348871592","0","0.86666271816916329","37.766494603294696","0","0","39.166488224952573","61.360356081707664","37.125470622263151","93.877547394681628","99.540240365925641","57.616503588457469","78.313316861273577","99.756580978614849","95.559883948496108","77.893737521842752","0.31248932953102765","0.052081554921837935","0.052081554921837935","0.10416310984367587","0.67706021398389316","0.26040777460918968","0","0.052081554921837935","0.18879588658312615","8.4892934522595827","3.3853010699194654","0.6249786590620553","0.31248932953102765","11.822512967257211","5.4164817118711452","0","2.7603224108574107","4.1014226167557126","28.696936761932701","57.966770628005627","5.0519108274182791","0","31.561422282633789","16.509852910222627","0","0","17.473361676276628","21.5781988431035","4747.1450387715922","201","0"
"01/03/2017 00:04:49.795","37035","16465128","37.466562347056758","0","102103.11571031516","0","45951542.155330084","0","99.850716560509554","0.082653839905341905","0.4742204483273339","0.0035298792781286881","0","0","0.0041865234875633917","0.56459069099836789","0.00069664284148148803","0.27968043492912542","0.015876123703236017","0.049368311603743151","0","0","0.3456215130775861","0.0022061387933909513","0.062951769701980589","0.0088249984751320818","0","0","0.031399992876189574","0.012399926727397793","0.001306250165873037","0.0025905217675727863","0.001790601468576198","0.0018285185704252466","0","0","0.0023941353129780518","0","0","0","0","0","1","1","37.466562347056758","7.5333123580381018","0.39999888626750985","0","0","0.13333296208916995","45.533206553451535","37.999894195413432","115.49967840974347","9.2666408651973118","26.999924823056915","0","0.13333296208916995","189.89947125550029","0.53333184835667979","107.96636605170536","8.8666419789298008","26.999924823056915","0","0","144.36626470204877","53.247942587030195","60.449076641578856","92.881523118576013","99.481108412758942","50.154765373690893","83.43717478195579","98.786737160255782","97.404713758789455","79.480380437655697","0.20832620857699999","0.20832620857699999","0.052081552144249997","0.052081552144249997","0.36457086500975","0.20832620857699999","0","0.052081552144249997","0.14322410173572062","9.6871686988305008","4.5310950365497504","2.0311805336257498","0.36457086500975","11.3537783674465","4.7394212451267501","0.31248931286549997","1.458283460039","4.3097482732757211","36.300841844542248","33.8530088937625","4.5310950365497504","0","39.009082556043253","12.187083201754501","0.67706017787524997","0","15.819771630476904","20.132939786792626","4561.6872987162487","201","6"
"01/03/2017 00:05:19.796","37101","16465014","414.53309882600769","0","113507.0024541257","0","46398909.584804006","0","99.849939042595537","0.59757285849529174","0.41126257543995687","3.6665410387488758e-005","0.0043498509596066205","0","0.0038165358994249662","1.0170384862046677","0.00039331985688397029","0","0.0022399232527629495","0.13346542702958522","0","0","0.13609867013923213","0.0014417209522818982","0.11319541265565747","0.0011000001396825575","0.00072500019788362296","0","0.028625006809524674","0.0023970618339295229","0.0014749954253962445","0","0.0030545432450213642","0.0027557467050415636","0","0","0.0027532703150499205","1","0","0","0","0","0","1","414.49976551153145","3.6333312779056639","0.03333331447619875","5.9999966057157756","0","0.133333257904795","424.29975996753393","414.76643202734107","3.6333312779056639","0.7666662329525713","54.433302539632564","0","0.133333257904795","473.73306533573663","0.26666651580959","0","0.7333329184763725","48.433305933916785","0","0","49.433305368202745","54.411346685891381","30.732391005842835","90.100910842458177","99.027088001874759","50.785475920310056","71.868084893184616","98.513918251447635","96.966503604364846","74.05071477567607","0.5728970373045118","0.26040774422932356","0.15624464653759412","0.26040774422932356","0.46873393961278237","0.36457084192105299","0.05208154884586471","0.15624464653759412","0.2864485186522559","15.155730714146632","5.989378117274442","2.8124036376766948","1.0416309769172942","14.895322969917308","7.4476614849586538","0.46873393961278237","3.7498715169022589","6.4450918363367133","28.696933414071456","61.87288002888728","6.2497858615037654","0.05208154884586471","32.915538870586495","20.624293342962428","0.78122323268797067","0","18.89909178745172","25.347609839728193","6302.5631012162312","202","2"
"01/03/2017 00:05:49.797","37090","16465126","572.93395889241674","0","128482.9402843541","0","47052514.374381475","0","99.84881164162023","0.97581380451044342","0.43251876754297169","0","0","0","0","1.4083325720534152","0.003676542852958522","0","0.0011566277153006411","0.096433419110555751","0","0","0.10126658967881491","0.0017058268235684963","0.081100000139682563","0","0","0","0","0.0024391756130026404","0.0018694924085015919","0","0.0016523814645503295","0.002147809970950145","0","0","0.0021290119787855614","1","1","0","0","0","0","2","572.06729127947733","5.3333391565503074","0","0","0","0","577.40063043602765","574.03396009345533","5.3333391565503074","0.70000076429722791","44.900049024207902","0","0","624.96734903851075","1.9666688139779258","0","0.70000076429722791","44.900049024207902","0","0","47.566718602483057","48.091122117977477","32.182227209861665","69.765623193029597","95.523813076388294","46.509016398024436","50.427259444659434","87.683310785037122","96.709189156873165","65.861445339392461","0.62497895279213311","0.46873421459409986","0.41665263519475537","0.52081579399344424","0.52081579399344424","0.46873421459409986","0.10416315879868884","0.10416315879868884","0.40363240700597341","19.478510695354817","11.197539570859053","8.9580316566872416","2.3436710729704995","21.874263347724661","12.135008000047252","3.9582000343501766","3.1248947639606657","10.383764976074822","30.20731605161977","54.06067941651952","19.843081751150226","1.927018437775744","31.613518695402064","35.623800309151591","7.9684816480996972","0.10416315879868884","22.668507600225716","33.055639796237124","10042.444298196129","202","0"
